RataRata_Edukasi_Dewasa,SQBmeaned,SQBdependency,SQBovercrowding,Jumlah_HP,SQBedjefe,Tingkat_Kepadatan_Penghuni,SQBhogar_nin,Jumlah_Ruangan,Umur,Jumlah_Anak_0_19,SQBage,agesq,Jumlah_Dewasa,Sewa_Rumah_Bulanan,Total_Individu_Keluarga,Jumlah_Orang_Tinggal_DiRumah,Lama_Sekolah_Tahun,SQBescolari,SQBhogar_total,Punya_Plafon,Dinding_Bata,Kualitas_Lantai_Baik,Kualitas_Atap_Baik,Kualitas_Dinding_Baik,Lantai_Keramik,Masak_Gas,Masak_Listrik,Area_Pedesaan,Area_Perkotaan,Rumah_Milik_Sendiri_Lunas,Punya_TV,Kualitas_Atap_Sedang,Dinding_Semen_Prefab,Kualitas_Dinding_Sedang,Jumlah_Lansia_65Plus,Tingkat_Kemiskinan
7.0,49.0,1.0,0.44444448,1,0,0.66666669,0,5,74,0,5476,5476,2,200000.0,2,2,3,9,4,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,2
7.0,49.0,1.0,0.44444448,1,0,0.66666669,0,5,42,0,1764,1764,2,200000.0,2,2,11,121,4,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,2
8.0,64.0,64.0,1.0,0,0,1.0,0,3,87,0,7569,7569,1,130000.0,1,1,8,64,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,4
13.0,169.0,0.25,2.25,6,0,1.5,4,9,63,2,3969,3969,4,130000.0,6,6,16,256,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
13.0,169.0,0.25,2.25,6,0,1.5,4,9,5,2,25,25,4,130000.0,6,6,0,0,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
13.0,169.0,0.25,2.25,6,0,1.5,4,9,12,2,144,144,4,130000.0,6,6,6,36,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
13.0,169.0,0.25,2.25,6,0,1.5,4,9,61,2,3721,3721,4,130000.0,6,6,14,196,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
13.0,169.0,0.25,2.25,6,0,1.5,4,9,38,2,1444,1444,4,130000.0,6,6,8,64,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
13.0,169.0,0.25,2.25,6,0,1.5,4,9,32,2,1024,1024,4,130000.0,6,6,14,196,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
9.0,81.0,2.25,6.25,5,0,2.5,9,5,61,3,3721,3721,2,150000.0,5,5,9,81,25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
9.0,81.0,2.25,6.25,5,0,2.5,9,5,12,3,144,144,2,150000.0,5,5,5,25,25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
9.0,81.0,2.25,6.25,5,0,2.5,9,5,9,3,81,81,2,150000.0,5,5,3,9,25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
9.0,81.0,2.25,6.25,5,0,2.5,9,5,7,3,49,49,2,150000.0,5,5,0,0,25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
9.0,81.0,2.25,6.25,5,0,2.5,9,5,55,3,3025,3025,2,150000.0,5,5,9,81,25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
9.0,81.0,0.0,0.25,1,81,0.5,0,3,33,0,1089,1089,1,120000.0,1,1,9,81,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
14.0,196.0,1.0,1.0,2,196,1.0,0,4,64,0,4096,4096,2,130000.0,2,2,14,196,4,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,4
14.0,196.0,1.0,1.0,2,196,1.0,0,4,68,0,4624,4624,2,130000.0,2,2,14,196,4,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,4
14.0,196.0,0.0,0.25,1,196,0.5,0,6,52,0,2704,2704,1,130000.0,1,1,14,196,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
16.0,256.0,64.0,0.36000001,3,256,0.60000002,0,9,71,0,5041,5041,2,130000.0,2,3,16,256,4,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,4
16.0,256.0,64.0,0.36000001,3,256,0.60000002,0,9,70,0,4900,4900,2,130000.0,2,3,16,256,4,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,4
17.0,289.0,0.0,0.0625,1,0,0.25,0,9,49,0,2401,2401,1,130000.0,1,1,17,289,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
12.75,162.5625,0.0,1.7777779,4,169,1.3333334,0,6,61,0,3721,3721,4,130000.0,4,4,13,169,16,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4
12.75,162.5625,0.0,1.7777779,4,169,1.3333334,0,6,59,0,3481,3481,4,130000.0,4,4,11,121,16,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4
12.75,162.5625,0.0,1.7777779,4,169,1.3333334,0,6,21,0,441,441,4,130000.0,4,4,12,144,16,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4
12.75,162.5625,0.0,1.7777779,4,169,1.3333334,0,6,25,0,625,625,4,130000.0,4,4,15,225,16,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3
11.5,132.25,1.0,4.0,2,0,2.0,4,4,44,2,1936,1936,2,200000.0,4,4,9,81,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
11.5,132.25,1.0,4.0,2,0,2.0,4,4,11,2,121,121,2,200000.0,4,4,5,25,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
11.5,132.25,1.0,4.0,2,0,2.0,4,4,11,2,121,121,2,200000.0,4,4,5,25,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
11.5,132.25,1.0,4.0,2,0,2.0,4,4,46,2,2116,2116,2,200000.0,4,4,14,196,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
14.0,196.0,1.0,1.0,2,289,1.0,0,5,70,0,4900,4900,2,130000.0,2,2,17,289,4,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,4
14.0,196.0,1.0,1.0,2,289,1.0,0,5,63,0,3969,3969,2,130000.0,2,2,11,121,4,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,4
21.0,441.0,0.0,1.0,1,0,1.0,0,2,30,0,900,900,1,100000.0,1,1,21,441,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
6.0,36.0,4.0,2.25,3,0,1.5,0,4,82,0,6724,6724,3,140000.0,3,3,0,0,9,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,2,4
6.0,36.0,4.0,2.25,3,0,1.5,0,4,39,0,1521,1521,3,140000.0,3,3,12,144,9,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,2,4
6.0,36.0,4.0,2.25,3,0,1.5,0,4,78,0,6084,6084,3,140000.0,3,3,6,36,9,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,2,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,3,5,9,9,2,130000.0,7,7,0,0,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,38,5,1444,1444,2,130000.0,7,7,14,196,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,6,5,36,36,2,130000.0,7,7,0,0,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,38,5,1444,1444,2,130000.0,7,7,11,121,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,19,5,361,361,2,130000.0,7,7,6,36,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,0,5,0,0,2,130000.0,7,7,0,0,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
21.0,441.0,6.25,3.0625,5,0,1.75,25,9,18,5,324,324,2,130000.0,7,7,11,121,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
9.0,81.0,64.0,0.0625,1,0,0.25,0,6,68,0,4624,4624,1,130000.0,1,1,9,81,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,2
16.0,256.0,0.0,1.0,1,0,1.0,0,2,31,0,961,961,1,150000.0,1,1,16,256,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
2.0,4.0,64.0,0.25,1,0,0.5,0,4,67,0,4489,4489,1,130000.0,1,1,2,4,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,4
8.0,64.0,0.0,1.7777779,4,36,1.3333334,0,5,54,0,2916,2916,4,130000.0,4,4,6,36,16,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
8.0,64.0,0.0,1.7777779,4,36,1.3333334,0,5,55,0,3025,3025,4,130000.0,4,4,6,36,16,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
8.0,64.0,0.0,1.7777779,4,36,1.3333334,0,5,25,0,625,625,4,130000.0,4,4,11,121,16,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
8.0,64.0,0.0,1.7777779,4,36,1.3333334,0,5,24,0,576,576,4,130000.0,4,4,9,81,16,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
9.0,81.0,0.0,1.0,1,0,1.0,0,4,61,0,3721,3721,1,130000.0,1,1,9,81,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,2
6.0,36.0,1.0,9.0,4,0,3.0,1,4,16,1,256,256,1,130000.0,2,6,10,100,4,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
6.0,36.0,1.0,9.0,4,0,3.0,1,4,52,1,2704,2704,1,130000.0,2,6,6,36,4,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
11.0,121.0,1.0,9.0,4,100,3.0,4,4,33,2,1089,1089,2,130000.0,4,6,12,144,16,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
11.0,121.0,1.0,9.0,4,100,3.0,4,4,30,2,900,900,2,130000.0,4,6,10,100,16,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
11.0,121.0,1.0,9.0,4,100,3.0,4,4,12,2,144,144,2,130000.0,4,6,5,25,16,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
11.0,121.0,1.0,9.0,4,100,3.0,4,4,2,2,4,4,2,130000.0,4,6,0,0,16,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
9.5,90.25,2.25,6.25,2,121,2.5,9,4,6,3,36,36,2,120000.0,5,5,0,0,25,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3
9.5,90.25,2.25,6.25,2,121,2.5,9,4,3,3,9,9,2,120000.0,5,5,0,0,25,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3
9.5,90.25,2.25,6.25,2,121,2.5,9,4,47,3,2209,2209,2,120000.0,5,5,8,64,25,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3
9.5,90.25,2.25,6.25,2,121,2.5,9,4,42,3,1764,1764,2,120000.0,5,5,11,121,25,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3
9.5,90.25,2.25,6.25,2,121,2.5,9,4,15,3,225,225,2,120000.0,5,5,8,64,25,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3
13.0,169.0,0.25,0.5625,4,0,0.75,1,7,35,1,1225,1225,2,130000.0,3,3,17,289,9,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,4
13.0,169.0,0.25,0.5625,4,0,0.75,1,7,60,1,3600,3600,2,130000.0,3,3,9,81,9,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,4
13.0,169.0,0.25,0.5625,4,0,0.75,1,7,16,1,256,256,2,130000.0,3,3,9,81,9,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,4
3.0,9.0,0.0,1.0,1,9,1.0,0,3,48,0,2304,2304,1,130000.0,1,1,3,9,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,3
0.0,0.0,64.0,4.0,2,0,2.0,0,4,86,0,7396,7396,1,130000.0,1,4,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,4
6.0,36.0,1.0,11.111111,4,0,3.3333333,4,6,13,2,169,169,2,130000.0,4,10,6,36,16,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2
6.0,36.0,1.0,11.111111,4,0,3.3333333,4,6,28,2,784,784,2,130000.0,4,10,6,36,16,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2
6.0,36.0,1.0,11.111111,4,0,3.3333333,4,6,28,2,784,784,2,130000.0,4,10,6,36,16,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2
6.0,36.0,1.0,11.111111,4,0,3.3333333,4,6,2,2,4,4,2,130000.0,4,10,0,0,16,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2
11.0,121.0,0.0,1.0,2,121,1.0,0,4,39,0,1521,1521,2,130000.0,2,2,11,121,4,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,4
11.0,121.0,0.0,1.0,2,121,1.0,0,4,42,0,1764,1764,2,130000.0,2,2,11,121,4,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,4
14.5,210.25,1.0,1.7777779,2,144,1.3333334,4,5,14,2,196,196,2,130000.0,4,4,7,49,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
14.5,210.25,1.0,1.7777779,2,144,1.3333334,4,5,9,2,81,81,2,130000.0,4,4,2,4,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
14.5,210.25,1.0,1.7777779,2,144,1.3333334,4,5,40,2,1600,1600,2,130000.0,4,4,12,144,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
14.5,210.25,1.0,1.7777779,2,144,1.3333334,4,5,39,2,1521,1521,2,130000.0,4,4,17,289,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
9.0,81.0,0.11111112,1.7777779,3,100,1.3333334,1,5,48,1,2304,2304,3,220000.0,4,4,6,36,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
9.0,81.0,0.11111112,1.7777779,3,100,1.3333334,1,5,5,1,25,25,3,220000.0,4,4,0,0,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
9.0,81.0,0.11111112,1.7777779,3,100,1.3333334,1,5,45,1,2025,2025,3,220000.0,4,4,10,100,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
9.0,81.0,0.11111112,1.7777779,3,100,1.3333334,1,5,27,1,729,729,3,220000.0,4,4,11,121,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
9.333333,87.111107,0.25,1.0,3,36,1.0,0,4,34,0,1156,1156,3,130000.0,3,3,11,121,9,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,4
9.333333,87.111107,0.25,1.0,3,36,1.0,0,4,62,0,3844,3844,3,130000.0,3,3,11,121,9,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,4
9.333333,87.111107,0.25,1.0,3,36,1.0,0,4,68,0,4624,4624,3,130000.0,3,3,6,36,9,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,4
10.5,110.25,2.25,1.5625,2,169,1.25,9,7,5,3,25,25,2,130000.0,5,5,0,0,25,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,4
10.5,110.25,2.25,1.5625,2,169,1.25,9,7,10,3,100,100,2,130000.0,5,5,3,9,25,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,4
10.5,110.25,2.25,1.5625,2,169,1.25,9,7,37,3,1369,1369,2,130000.0,5,5,8,64,25,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,4
10.5,110.25,2.25,1.5625,2,169,1.25,9,7,14,3,196,196,2,130000.0,5,5,7,49,25,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,4
10.5,110.25,2.25,1.5625,2,169,1.25,9,7,38,3,1444,1444,2,130000.0,5,5,13,169,25,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,4
8.5,72.25,2.25,6.25,2,121,2.5,9,4,13,3,169,169,2,130000.0,5,5,6,36,25,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,4
8.5,72.25,2.25,6.25,2,121,2.5,9,4,36,3,1296,1296,2,130000.0,5,5,6,36,25,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,4
8.5,72.25,2.25,6.25,2,121,2.5,9,4,40,3,1600,1600,2,130000.0,5,5,11,121,25,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,4
8.5,72.25,2.25,6.25,2,121,2.5,9,4,11,3,121,121,2,130000.0,5,5,4,16,25,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,4
8.5,72.25,2.25,6.25,2,121,2.5,9,4,17,3,289,289,2,130000.0,5,5,10,100,25,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,9,3,81,81,4,130000.0,7,11,2,4,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,3,3,9,9,4,130000.0,7,11,0,0,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,72,3,5184,5184,4,130000.0,7,11,0,0,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,27,3,729,729,4,130000.0,7,11,6,36,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,30,3,900,900,4,130000.0,7,11,6,36,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,6,3,36,36,4,130000.0,7,11,0,0,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
4.5,20.25,1.7777779,3.3611112,10,36,1.8333334,9,10,20,3,400,400,4,130000.0,7,11,6,36,49,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
6.0,36.0,64.0,1.0,0,36,1.0,0,6,77,0,5929,5929,2,130000.0,2,2,6,36,4,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,2,3
6.0,36.0,64.0,1.0,0,36,1.0,0,6,68,0,4624,4624,2,130000.0,2,2,6,36,4,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,2,3
3.5,12.25,0.25,1.0,3,1,1.0,1,6,42,1,1764,1764,2,150000.0,3,3,6,36,9,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,4
3.5,12.25,0.25,1.0,3,1,1.0,1,6,12,1,144,144,2,150000.0,3,3,5,25,9,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,4
3.5,12.25,0.25,1.0,3,1,1.0,1,6,46,1,2116,2116,2,150000.0,3,3,1,1,9,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,4
6.0,36.0,0.0,0.25,1,36,0.5,0,3,60,0,3600,3600,1,130000.0,1,1,6,36,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,4
9.0,81.0,0.25,2.25,4,0,1.5,1,4,33,1,1089,1089,2,130000.0,3,3,11,121,9,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
9.0,81.0,0.25,2.25,4,0,1.5,1,4,15,1,225,225,2,130000.0,3,3,9,81,9,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
9.0,81.0,0.25,2.25,4,0,1.5,1,4,53,1,2809,2809,2,130000.0,3,3,7,49,9,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
8.25,68.0625,0.44444448,1.5625,5,36,1.25,1,6,85,1,7225,7225,4,130000.0,5,5,6,36,25,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
8.25,68.0625,0.44444448,1.5625,5,36,1.25,1,6,37,1,1369,1369,4,130000.0,5,5,6,36,25,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
8.25,68.0625,0.44444448,1.5625,5,36,1.25,1,6,20,1,400,400,4,130000.0,5,5,11,121,25,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
8.25,68.0625,0.44444448,1.5625,5,36,1.25,1,6,42,1,1764,1764,4,130000.0,5,5,10,100,25,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
8.25,68.0625,0.44444448,1.5625,5,36,1.25,1,6,10,1,100,100,4,130000.0,5,5,4,16,25,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
0.0,0.0,64.0,1.0,0,0,1.0,0,1,67,0,4489,4489,1,130000.0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,2
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,27,3,729,729,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,41,3,1681,1681,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,77,3,5929,5929,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,44,3,1936,1936,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,9,3,81,81,7,130000.0,10,10,2,4,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,15,3,225,225,7,130000.0,10,10,7,49,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,23,3,529,529,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,39,3,1521,1521,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,23,3,529,529,7,130000.0,10,10,6,36,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
6.0,36.0,0.44444448,2.7777777,6,0,1.6666666,9,9,4,3,16,16,7,130000.0,10,10,0,0,100,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,50,4,2500,2500,3,130000.0,7,7,11,121,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,17,4,289,289,3,130000.0,7,7,10,100,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,9,4,81,81,3,130000.0,7,7,2,4,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,19,4,361,361,3,130000.0,7,7,11,121,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,13,4,169,169,3,130000.0,7,7,6,36,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,70,4,4900,4900,3,130000.0,7,7,6,36,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
14.666667,215.11111,6.25,3.0625,6,0,1.75,16,8,43,4,1849,1849,3,130000.0,7,7,16,256,49,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4
2.6666667,7.1111116,4.0,2.25,2,1,1.5,0,4,41,0,1681,1681,3,130000.0,3,3,6,36,9,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,2,4
2.6666667,7.1111116,4.0,2.25,2,1,1.5,0,4,74,0,5476,5476,3,130000.0,3,3,1,1,9,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,2,4
2.6666667,7.1111116,4.0,2.25,2,1,1.5,0,4,78,0,6084,6084,3,130000.0,3,3,1,1,9,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,2,4
7.0,49.0,64.0,1.0,2,64,1.0,0,4,66,0,4356,4356,2,130000.0,2,2,8,64,4,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,2,4
7.0,49.0,64.0,1.0,2,64,1.0,0,4,69,0,4761,4761,2,130000.0,2,2,6,36,4,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,2,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,16,4,256,256,3,100000.0,7,7,10,100,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,13,4,169,169,3,100000.0,7,7,6,36,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,16,4,256,256,3,100000.0,7,7,10,100,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,38,4,1444,1444,3,100000.0,7,7,0,0,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,43,4,1849,1849,3,100000.0,7,7,6,36,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,48,4,2304,2304,3,100000.0,7,7,6,36,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.6666665,44.444443,1.7777779,5.4444442,7,0,2.3333333,16,5,18,4,324,324,3,100000.0,7,7,8,64,49,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
6.0,36.0,0.0,0.16000001,1,36,0.40000001,0,6,56,0,3136,3136,1,130000.0,1,2,6,36,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,4
9.0,81.0,0.0,0.0625,3,81,0.25,0,6,30,0,900,900,1,130000.0,1,1,9,81,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,2
16.333334,266.7778,0.0,0.5625,4,225,0.75,0,8,27,0,729,729,3,600000.0,3,3,17,289,9,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4
16.333334,266.7778,0.0,0.5625,4,225,0.75,0,8,60,0,3600,3600,3,600000.0,3,3,17,289,9,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4
16.333334,266.7778,0.0,0.5625,4,225,0.75,0,8,63,0,3969,3969,3,600000.0,3,3,15,225,9,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4
